"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
17645401,TRUE,2020-04-01,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36301498,-98.51662231,"W PYRON AVE",1000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","14",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","April",2020
17649790,TRUE,2020-04-01,0,0,3,1,"C - POSSIBLE INJURY",0,1,0,29.49546496,-98.5259723,"WEST AVE",3598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","72",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","April",2020
17647137,TRUE,2020-04-02,0,0,1,0,"N - NOT INJURED",0,0,1,29.40685498,-98.52971231,"S ZARZAMORA ST",1900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","77",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","April",2020
17647172,TRUE,2020-04-02,0,0,2,0,"N - NOT INJURED",0,0,0,29.50207496,-98.59886228,"MERKENS DR",5799,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","82",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","April",2020
17647606,TRUE,2020-04-02,1,0,1,0,"K - FATAL INJURY",0,0,0,29.40154498,-98.48555232,"ROOSEVELT AVE",212,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","25",1,"H - HISPANIC","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","April",2020
17650621,FALSE,2020-04-02,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51249278,-98.53513301,"VANCE JACKSON RD",4253,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","56",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","April",2020
17647605,TRUE,2020-04-03,1,0,1,0,"K - FATAL INJURY",0,0,0,29.35180498,-98.48124909,"SS0536",298,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","59",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","April",2020
17648355,FALSE,2020-04-04,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44241682,-98.52523321,"N ZARZAMORA ST",1427,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","30",0,"I - AMER. INDIAN/ALASKAN NATIVE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","April",2020
17650932,TRUE,2020-04-07,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.59696493,-98.39863233,"ASHBURY OAKS",17100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","76",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","April",2020
17772160,FALSE,2020-04-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44784713,-98.52688034,"N ELMENDORF ST",1927,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","38",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","April",2020
17712674,FALSE,2020-05-16,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.47504014,-98.50786231,"BLANCO RD",3084,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May",2020
17700492,TRUE,2020-05-18,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.49903496,-98.50777231,"DRESDEN DR",100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","May",2020
17707282,TRUE,2020-05-22,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.38794498,-98.50030231,"PROBANDT ST",1798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","38",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","May",2020
17709348,FALSE,2020-05-22,0,0,2,0,"N - NOT INJURED",0,0,0,29.3740719,-98.44195512,"ANDRICKS DR",188,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","40",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","May",2020
17700855,TRUE,2020-05-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43555497,-98.42285233,"GEMBLER RD",598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","21",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May",2020
17694895,TRUE,2020-05-27,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42995497,-98.48970231,"CONVENT ST",398,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","67",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May",2020
17697040,TRUE,2020-05-27,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42624497,-98.51796231,"S TRINITY ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","61",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May",2020
17700993,TRUE,2020-05-28,0,0,0,0,"99 - UNKNOWN",0,0,1,29.39519498,-98.47153232,"AVANT AVE",201,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"W - WHITE","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","May",2020
17699457,FALSE,2020-05-29,0,0,2,0,"N - NOT INJURED",0,0,0,29.36160498,-98.53404231,"S ZARZAMORA ST",6700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","May",2020
17713081,TRUE,2020-05-29,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.37762498,-98.49976231,"S FLORES ST",4824,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","47",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","May",2020
17700490,TRUE,2020-05-30,0,0,0,0,"99 - UNKNOWN",0,0,2,29.41200497,-98.47024232,"S PINE ST",698,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","May",2020
17701696,FALSE,2020-05-31,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41104212,-98.54751659,"CUPPLES RD",441,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May",2020
17704132,FALSE,2020-06-01,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37498498,-98.40824234,"E SOUTHCROSS BLVD",4400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","20",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2020
17708214,TRUE,2020-06-02,0,0,2,0,"N - NOT INJURED",0,0,0,29.54384129,-98.50724992,"FM2696",8398,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","43",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","June",2020
17713060,FALSE,2020-06-03,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42811063,-98.52693067,"S ZARZAMORA ST",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","30",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2020
17712009,FALSE,2020-06-04,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.54714146,-98.40114214,"EL SENDERO ST",11810,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","55",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2020
17713104,FALSE,2020-06-04,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49903496,-98.50871716,"DRESDEN DR",122,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","No Data",0,"No Data","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2020
17712199,TRUE,2020-06-05,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41529498,-98.59964229,"S CALLAGHAN RD",1700,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","26",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2020
17713075,FALSE,2020-06-06,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.52444355,-98.53728569,"VANCE JACKSON RD",4917,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","62",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2020
17777968,TRUE,2020-06-25,1,0,1,0,"K - FATAL INJURY",0,0,0,29.50197496,-98.49922231,"SAN PEDRO AVE",6800,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","37",1,"99 - UNKNOWN","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2020
17775261,TRUE,2020-06-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44665997,-98.5401423,"CULEBRA RD",0,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","55",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2020
17771187,FALSE,2020-07-09,0,0,1,0,"N - NOT INJURED",0,0,1,29.43215589,-98.49925846,"CAMARON ST",793,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","31",0,"B - BLACK","1 - MALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","July",2020
17765895,FALSE,2020-07-10,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.55231307,-98.3906754,"LA BARRANCA ST",5104,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","11",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2020
17766578,FALSE,2020-07-11,0,0,2,0,"N - NOT INJURED",0,0,0,29.4876173,-98.5648232,"BABCOCK RD",1408,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","42",0,"W - WHITE","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2020
17773747,FALSE,2020-07-11,1,0,0,0,"K - FATAL INJURY",0,0,1,29.37946008,-98.50054548,"S FLORES ST",4642,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","21",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","July",2020
17775630,FALSE,2020-07-18,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.4357667,-98.67967857,"CEDARVALE DR",10122,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","65",0,"A - ASIAN","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","July",2020
17781142,FALSE,2020-07-20,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.45433502,-98.40100832,"SPRINGFIELD RD",811,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","30",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2020
17780987,FALSE,2020-07-21,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42947101,-98.5558287,"BUENA VISTA ST",4718,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","63",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2020
17781765,TRUE,2020-07-22,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44064497,-98.49417231,"N MAIN AVE",1298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","71",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2020
17827083,TRUE,2020-08-09,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.48408496,-98.40752233,"RITTIMAN RD",4400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","20",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2020
17891485,FALSE,2020-08-10,0,0,0,0,"99 - UNKNOWN",0,0,1,29.44982383,-98.5277231,"CINCINNATI AVE",1100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"No Data","99 - UNKNOWN","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","August",2020
17830747,FALSE,2020-08-18,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.32769269,-98.55954915,"TEDDER ST",344,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2020
17826197,FALSE,2020-08-20,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.48413496,-98.5612523,"W GLENVIEW DR",200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2020
17826333,TRUE,2020-08-21,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43463063,-98.69023937,"FILLMORE DR",801,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","25",0,"B - BLACK","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2020
17826572,TRUE,2020-08-21,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.54319495,-98.5201323,"LARKSPUR DR",1723,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","18",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2020
17838915,FALSE,2020-08-22,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42906498,-98.52680231,"N ZARZAMORA ST",200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","37",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2020
17832671,TRUE,2020-08-25,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42021497,-98.5553423,"S GENERAL MCMULLEN DR",798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","13",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17834174,TRUE,2020-08-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.50051496,-98.5386123,"PANDA DR",1298,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","42",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17836560,TRUE,2020-08-28,0,0,0,2,"C - POSSIBLE INJURY",0,2,1,29.39335498,-98.49907231,"PROBANDT ST",1300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","18",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2020
17836560,TRUE,2020-08-28,0,0,0,2,"C - POSSIBLE INJURY",0,2,1,29.39335498,-98.49907231,"PROBANDT ST",1300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","16",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2020
17843609,FALSE,2020-08-28,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45558726,-98.60256932,"CALLAGHAN RD",1935,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","15",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2020
17845273,TRUE,2020-08-29,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.53253495,-98.56076229,"WURZBACH RD",10000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August",2020
17846652,TRUE,2020-08-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51137496,-98.55622229,"MOCKING BIRD LN",8198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","62",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17839454,TRUE,2020-08-30,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.5739926,-98.44351633,"BANDBURY OAK",2895,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","12",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17839421,TRUE,2020-08-31,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.50705496,-98.64975227,"MAINLAND DR",7499,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","8",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17841728,FALSE,2020-08-31,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51110384,-98.65580414,"N FORK DR",8800,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","15",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2020
17843396,TRUE,2020-09-02,0,0,2,0,"N - NOT INJURED",0,0,0,29.47253497,-98.65243227,"CULEBRA RD",8399,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","64",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September",2020
17843558,TRUE,2020-09-02,0,0,1,0,"N - NOT INJURED",0,0,1,29.35003499,-98.53425231,"S I 35",7698,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September",2020
17844580,FALSE,2020-09-02,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.35665228,-98.53096301,"SL0013",2298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","39",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September",2020
17845011,TRUE,2020-09-02,0,1,3,1,"B - SUSPECTED MINOR INJURY",0,2,0,29.44446497,-98.47626232,"BROADWAY ST",1998,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","42",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2020
17847608,TRUE,2020-09-02,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46201497,-98.5511023,"SEELING BLVD",141,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","69",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2020
17848775,FALSE,2020-09-02,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.51065341,-98.56699797,"SL0345",7700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","21",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September",2020
17844586,TRUE,2020-09-03,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48493496,-98.5190523,"EL MONTE BLVD",1501,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","58",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September",2020
17845161,TRUE,2020-09-03,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51378496,-98.59631228,"OAKDELL WAY",7937,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","49",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September",2020
17845267,TRUE,2020-09-03,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.56424494,-98.5124523,"VISTA REAL",13533,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","14",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September",2020
17847204,TRUE,2020-09-05,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.59440493,-98.40235233,"WALNUT CREEK DR",15944,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","63",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September",2020
17847788,FALSE,2020-09-05,0,0,0,4,"C - POSSIBLE INJURY",0,4,0,29.46346463,-98.50986934,"W LYNWOOD AVE",996,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","62",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September",2020
17848291,FALSE,2020-09-05,0,0,4,1,"C - POSSIBLE INJURY",0,1,0,29.36653347,-98.48115893,"E WHITE AVE",603,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","14",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September",2020
17848410,TRUE,2020-09-06,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42652497,-98.48797231,"E HOUSTON ST",498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","31",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2020
17892031,TRUE,2020-09-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.34779499,-98.5522623,"PALO ALTO RD",598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","55",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September",2020
