Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Type
17790000,7/21/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17785844,7/22/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17784480,7/23/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17787530,7/26/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17792838,7/28/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17794789,7/28/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17794722,7/29/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17794870,7/30/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17795740,8/1/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17804455,8/4/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17803660,8/5/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17804416,8/6/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17810017,8/7/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17806149,8/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17806265,8/9/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17816643,8/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17847672,8/9/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17814211,8/10/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17891485,8/10/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
17816002,8/14/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17816739,8/15/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17824825,8/15/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17825829,8/16/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17824610,8/18/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17823888,8/19/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17825706,8/20/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17826333,8/21/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17826699,8/22/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17835030,8/22/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17832671,8/25/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17834174,8/26/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17836560,8/28/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17836560,8/28/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17856248,8/28/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17846652,8/29/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17839454,8/30/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17839421,8/31/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17839721,8/31/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17841728,8/31/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17843396,9/2/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17843558,9/2/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17845161,9/3/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17845267,9/3/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17849645,9/3/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17848291,9/5/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17853932,9/6/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17852290,9/8/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17853368,9/8/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17878100,9/12/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17863158,9/13/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17869377,9/14/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17868066,9/17/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17868241,9/18/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17872121,9/18/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17892031,9/19/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17879553,9/22/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17883943,9/24/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17880289,9/26/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17886962,9/26/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17885025,9/28/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17887634,9/29/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17895970,9/29/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17890196,10/1/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17903133,10/1/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17890848,10/2/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
17896069,10/2/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17894107,10/3/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17894791,10/4/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17897926,10/6/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17902224,10/7/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17902248,10/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17905003,10/10/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17905165,10/10/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17905705,10/10/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17912152,10/10/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17914664,10/10/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17905905,10/12/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17909668,10/13/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17911700,10/15/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17913759,10/16/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17915861,10/16/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17919625,10/16/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17914154,10/17/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17914477,10/17/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17915949,10/18/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17918921,10/19/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
17919576,10/19/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17925672,10/19/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17928516,10/19/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17923395,10/20/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17922467,10/21/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17922470,10/21/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17922946,10/21/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17922407,10/22/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17925231,10/23/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17925433,10/24/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17925435,10/24/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17925666,10/24/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17926199,10/24/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17926199,10/24/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17928496,10/25/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17937994,10/29/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17946258,11/1/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
17947423,11/3/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17950454,11/6/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17954199,11/7/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17953849,11/8/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17955102,11/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17955110,11/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17958995,11/11/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
17967400,11/11/20,2020,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
17960738,11/12/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17968882,11/12/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17962066,11/14/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17978609,11/16/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17971978,11/17/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
17969977,11/18/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17970937,11/19/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17977482,11/24/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
17979867,11/24/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17980391,11/24/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17981993,11/26/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17982786,11/26/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17984033,11/26/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17986359,11/29/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
17996480,11/29/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17992995,12/1/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17994815,12/4/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
17996508,12/5/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18011220,12/6/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18001095,12/8/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18006387,12/9/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18006103,12/10/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18007651,12/11/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18018408,12/13/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18018815,12/17/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18020870,12/18/20,2020,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18027723,12/23/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18028391,12/23/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18033321,12/23/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18034727,12/26/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18045521,12/27/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18039847,12/28/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18034067,12/29/20,2020,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18035125,12/29/20,2020,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18038055,12/29/20,2020,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
18037922,12/30/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18037922,12/30/20,2020,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18062168,1/2/21,2021,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
18043266,1/4/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18043379,1/4/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18047473,1/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18048815,1/6/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18050387,1/7/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18052374,1/7/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18051945,1/8/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18057811,1/12/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18057827,1/12/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18073057,1/22/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18074493,1/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18076186,1/24/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18077101,1/25/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18079784,1/26/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18090870,1/29/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18084663,1/30/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18086750,1/30/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18090877,1/30/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18090258,2/2/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18115676,2/2/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18139947,2/2/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18092284,2/3/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18094279,2/3/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18094524,2/3/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18093839,2/4/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18094467,2/4/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18094362,2/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18095607,2/6/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18096044,2/7/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18108563,2/12/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18122344,2/24/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18122403,2/24/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18122778,2/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18123256,2/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18123675,2/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18130616,2/26/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18132759,2/26/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18132503,2/28/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18132298,3/2/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18133980,3/4/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18137385,3/6/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18137385,3/6/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18141472,3/7/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18151974,3/14/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18152453,3/15/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18153578,3/17/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18165827,3/17/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18157486,3/19/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18160960,3/21/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18160748,3/22/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18164335,3/23/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18168120,3/23/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18169058,3/26/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18172813,3/26/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18174466,3/28/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18197576,3/28/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18193587,4/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18187218,4/6/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18188665,4/6/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18190272,4/6/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18197546,4/6/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18194040,4/9/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18194409,4/9/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18194853,4/10/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18206657,4/12/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18200915,4/13/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18205520,4/16/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18206167,4/16/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18211938,4/19/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18213883,4/20/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18214539,4/20/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18215818,4/21/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18218678,4/23/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18219091,4/24/21,2021,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
18220272,4/24/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18223439,4/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18226071,4/24/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18235586,4/28/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18880858,4/29/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18236020,4/30/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18233005,5/1/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18236039,5/1/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18242422,5/2/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18239293,5/4/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18240666,5/5/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18244050,5/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18254395,5/5/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18251405,5/6/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18279702,5/7/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18244128,5/8/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18255531,5/10/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18259654,5/14/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18258243,5/15/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18264404,5/16/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18264860,5/19/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18273183,5/21/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18276761,5/21/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18270384,5/22/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18281493,5/27/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18282450,5/28/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18283569,5/30/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18291087,5/31/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18291069,6/2/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18294460,6/4/21,2021,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
18304496,6/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18307380,6/5/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18297360,6/6/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18298886,6/7/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18303869,6/8/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18304574,6/10/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18333286,6/10/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18305766,6/11/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18315619,6/15/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18319067,6/16/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18322488,6/19/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18326434,6/19/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18326461,6/22/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18328690,6/22/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18328707,6/22/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18328111,6/23/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18339590,6/24/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18337624,6/27/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18344406,6/29/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
18339995,6/30/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18352561,6/30/21,2021,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
18344465,7/2/21,2021,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
18345533,7/2/21,2021,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
18347186,7/2/21,2021,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
