Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Total Injury Count,Person Type
18797395,3/14/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18797722,3/14/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18804597,3/14/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18801682,3/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18803013,3/17/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18807833,3/18/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18807833,3/18/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18807846,3/18/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18829175,3/18/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18804108,3/19/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18829193,3/19/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18829193,3/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18804138,3/20/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18808638,3/21/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18812292,3/21/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18817342,3/21/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18817355,3/22/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18811885,3/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18812251,3/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18812977,3/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18813489,3/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18815920,3/23/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18824697,3/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18844126,3/23/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18816080,3/24/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18815217,3/25/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18815804,3/25/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18818291,3/27/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18818643,3/27/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18824609,3/28/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18829611,3/28/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18837322,3/28/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18824387,3/29/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18829587,3/29/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18824704,3/30/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18834027,3/30/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18828265,3/31/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18828265,3/31/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18828744,3/31/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18829955,3/31/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18835989,3/31/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18835989,3/31/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18828018,4/1/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18829765,4/1/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18830925,4/1/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18850081,4/1/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18830483,4/2/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18854655,4/2/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18832054,4/3/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18835624,4/3/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18833855,4/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18834029,4/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18838874,4/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18840133,4/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18836537,4/5/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18837613,4/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18840132,4/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18846417,4/6/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18842220,4/7/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18842302,4/8/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18842782,4/8/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18842904,4/8/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18845717,4/8/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18842447,4/9/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18842817,4/9/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18844503,4/9/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18859278,4/9/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18843239,4/10/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18847094,4/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18855378,4/11/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18886899,4/11/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18854948,4/13/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18855030,4/13/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18853136,4/14/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18854291,4/14/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18855011,4/15/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18855263,4/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18868029,4/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18868044,4/15/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18856502,4/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18862795,4/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18861128,4/17/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18861508,4/17/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18860449,4/18/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18862385,4/18/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18868070,4/18/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18863743,4/19/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18864685,4/19/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18867056,4/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18867934,4/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18867934,4/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18900196,4/19/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18863542,4/20/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18910913,4/20/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18868160,4/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18868184,4/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18871166,4/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18871234,4/23/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18874721,4/23/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18879336,4/24/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18880828,4/24/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18871057,4/25/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18871635,4/25/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18877602,4/25/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18872281,4/26/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18873312,4/26/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18875129,4/26/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18875627,4/26/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18877248,4/27/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18884905,4/27/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18884905,4/27/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18876813,4/28/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18880845,4/28/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18880176,4/29/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18880610,4/30/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18891430,4/30/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18881132,5/1/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18891441,5/1/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18910502,5/1/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18885558,5/2/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18887653,5/2/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18887394,5/3/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18887249,5/4/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18905791,5/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18890647,5/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18891015,5/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18891077,5/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18892285,5/6/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18893013,5/6/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18911863,5/7/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18904887,5/8/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18895313,5/9/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18895313,5/9/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18897059,5/9/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18908229,5/9/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18918928,5/9/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18899329,5/11/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18899837,5/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18900282,5/11/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18900921,5/11/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18901192,5/11/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18904784,5/11/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18917696,5/12/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18907511,5/13/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18914780,5/13/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18911848,5/14/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18912399,5/14/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18914632,5/14/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18924917,5/14/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18906218,5/15/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18906406,5/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18912413,5/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18920170,5/15/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18907656,5/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18910596,5/16/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18910596,5/16/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18922648,5/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18938226,5/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18912269,5/17/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18932930,5/17/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18914831,5/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18927080,5/19/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18916423,5/20/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18916859,5/20/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18926508,5/22/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18926915,5/22/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18927152,5/23/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18943295,5/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18943295,5/23/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18927630,5/24/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18955321,5/24/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18926849,5/25/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18928841,5/25/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18928841,5/25/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18932220,5/25/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18928230,5/26/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18931374,5/26/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18931761,5/26/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18938233,5/26/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18939114,5/27/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18936267,5/28/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18938295,5/29/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18941827,5/30/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18937029,5/31/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18937598,5/31/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19051115,5/31/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18938609,6/1/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18950934,6/1/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18941029,6/2/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18942061,6/2/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18943458,6/2/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18944449,6/2/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18943459,6/3/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18944315,6/4/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18944456,6/4/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18944597,6/4/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18946854,6/4/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18974473,6/5/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18951176,6/7/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18951123,6/8/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18951691,6/8/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18951691,6/8/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18952557,6/8/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18954856,6/8/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18955274,6/10/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18956785,6/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18959532,6/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18960557,6/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18960557,6/11/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18988333,6/11/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18967684,6/12/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18962671,6/13/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18963781,6/13/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18971937,6/13/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18963326,6/14/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18966013,6/16/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18966087,6/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18973600,6/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18967698,6/18/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18970523,6/18/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18976297,6/18/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18970041,6/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18970041,6/19/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19015660,6/19/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18971546,6/20/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18975566,6/21/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18976150,6/21/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18976150,6/21/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18976150,6/21/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18979967,6/24/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18979323,6/25/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
18990958,6/25/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18996697,6/25/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18991835,6/26/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18982599,6/27/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18992478,6/29/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18988833,6/30/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
18989524,6/30/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18990643,7/1/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18993251,7/1/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19022672,7/1/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
18991376,7/2/22,2022,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
18992913,7/3/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
18997446,7/6/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
19012651,7/6/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
18999100,7/7/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
19001903,7/9/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
19002884,7/9/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19008207,7/10/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19017576,7/12/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
19012262,7/13/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19022794,7/13/22,2022,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
19011915,7/14/22,2022,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
19012612,7/14/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19016152,7/15/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19035630,7/16/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19021008,7/17/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19022717,7/20/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19021146,7/21/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
19026456,7/21/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19033299,7/21/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19022928,7/22/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19035243,7/22/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19069466,7/22/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19026384,7/23/22,2022,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
19025398,7/24/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19025398,7/24/22,2022,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
19025724,7/24/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
19026551,7/24/22,2022,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
