X,Y,ReportType,PrmaryCollsionType,CaseNumber,UnitsInvolved,Location,OnHighway,CrossStreet,FeetFromIntersection,DirectionFromIntersection,CollisionDate,ReportedDate,ReportedYear,ReportedMonth,ReportedMonthName,ReportedWeek,ReportedDayofWeekNum,ReportedDayofMonth,ReportedDayofWeek,ReportedHour,HitAndRunStatus,LightingCondition,WeatherCondition,Severity,NumKilled,NumSeriouslyInjured,NumInjuredOrKilled,Lat,Lon,DUI,AlcoholDrugSuspected,BicyclesInvolved,PedestriansInvolved,RoadDescription,Crash_Time,ESRI_OID
-105.240794,40.014536,Police Collision Report,COLLISION W/ OBJECT - OTHER FIXED OBJECT (SPE,1804133,1,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS PKWY,STATE HWY,400,N ,2018/04/06 00:00:00+00,2018/04/06 19:44:00+00,2018,4,April,19,6,6,Friday,19,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014536,-105.240794,0,0,0,0,NON-INTERSECTION,1944,10692
-105.231979,40.014606,Police Collision Report,COLLISION W/ OTHER VEH - BICYCLE,1801270,2,ARAPAHOE AVE/EISENHOWER DR,ARAPAHOE,STATE HWY,     ,  ,2018/02/01 00:00:00+00,2018/02/01 17:51:00+00,2018,2,February,17,5,1,Thursday,17,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Incapacitating Injury,0,1,1,40.014606,-105.231979,0,0,1,0,AT INTERSECTION,1715,10693
-105.279264,40.015928,Police Collision Report,COLLISION W/ OTHER VEH - BICYCLE,1803737,2,1800  BROADWAY      ,BROADWAY,CITY ST/CNTY RD,     ,  ,2018/03/28 14:00:59+00,2018/03/28 14:01:00+00,2018,3,March,14,4,28,Wednesday,14,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Possible injury,0,0,0,40.015928,-105.279264,0,0,1,0,AT INTERSECTION,1401,10694
-105.272553,40.014615,Police Collision Report,COLLISION W/ OTHER VEH - BICYCLE,1913952,2,ARAPAHOE AVE/17TH ST,ARAPAHOE RD,CITY ST/CNTY RD,     ,  ,2019/11/25 00:00:00+00,2019/11/25 19:50:00+00,2019,11,November,19,2,25,Monday,19,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Possible injury,0,0,0,40.014615,-105.272553,0,0,1,0,AT INTERSECTION,1830,10695
-105.206636,40.01471,Police Collision Report,COLLISION W/ OTHER VEH - ROAD MAINTENANCE EQU,1716685,2,63RD ST/ARAPAHOE RD,ARAPAHOE,STATE HWY,     ,  ,2017/12/23 00:00:00+00,2017/12/23 22:00:00+00,2017,12,December,22,7,23,Saturday,22,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.01471,-105.206636,0,0,1,0,AT INTERSECTION,2200,10696
-105.279838,40.017375,Police Collision Report,COLLISION W/ OBJECT - LIGHT POLE/UTILITY POLE,1905473,1,BROADWAY/LAWRY LN,BROADWAY,CITY ST/CNTY RD,50,S ,2019/05/21 00:00:00+00,2019/05/21 01:45:00+00,2019,5,May,1,3,21,Tuesday,1,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.017375,-105.279838,0,0,0,0,NON-INTERSECTION,145,10697
-105.231998,39.986966,Police Collision Report,COLLISION W/ OBJECT - LIGHT POLE/UTILITY POLE,1714723,2,FOOTHILLS PKWY/TABLE MESA DR,TABLE MESA,STATE HWY,190,S ,2017/11/07 00:00:00+00,2017/11/07 20:27:00+00,2017,11,November,20,3,7,Tuesday,20,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986966,-105.231998,0,0,0,0,PARKING LOT,2027,10698
-105.282086,40.031097,Police Collision Report,COLLISION W/ OBJECT - LIGHT POLE/UTILITY POLE,1901304,1,EVERGREEN AVE/BROADWAY,BROADWAY,CITY ST/CNTY RD,28,S ,2019/02/06 00:00:00+00,2019/02/06 11:47:00+00,2019,2,February,11,4,6,Wednesday,11,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.031097,-105.282086,0,0,0,0,NON-INTERSECTION,1147,10699
-105.261082,39.996607,Police Collision Report,COLLISION W/ OBJECT - SIGN,1714696,1,27TH WAY/BROADWAY,BROADWAY,STATE HWY,226,N ,2017/11/07 00:00:00+00,2017/11/07 09:40:00+00,2017,11,November,9,3,7,Tuesday,9,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.996607,-105.261082,0,0,0,0,NON-INTERSECTION,905,10700
-105.206948,40.087197,Police Collision Report,COLLISION W/ OBJECT - SIGN,1714692,1,63RD ST/IBM PLANT,63RD ST,CITY ST/CNTY RD,     ,S ,2017/11/07 00:00:00+00,2017/11/07 07:23:00+00,2017,11,November,7,3,7,Tuesday,7,Motorway Collision,Dawn or Dusk,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.087197,-105.206948,0,0,0,0,NON-INTERSECTION,724,10701
-105.258394,40.000381,Police Collision Report,COLLISION W/ OBJECT - SIGN,1716299,1,28TH ST/BASELINE RD,US HWY 36,STATE HWY,350,N ,2017/12/14 00:00:00+00,2017/12/14 08:10:00+00,2017,12,December,8,5,14,Thursday,8,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000381,-105.258394,0,0,0,0,NON-INTERSECTION,810,10702
-105.265132,40.054679,Police Collision Report,COLLISION W/ OBJECT - SIGN,1901317,1,28TH ST/VIOLET AVE,VIOLET,CITY ST/CNTY RD,40,W ,2019/02/06 00:00:00+00,2019/02/06 16:21:00+00,2019,2,February,16,4,6,Wednesday,16,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.054679,-105.265132,0,0,0,0,INTERSECTION RELATED,1621,10703
-105.253108,39.973031,Police Collision Report,COLLISION W/ OBJECT - SIGN,1900931,1,HEIDELBERG DR/LOYOLA CT,HEIDELBERG DR,CITY ST/CNTY RD,     ,  ,2019/01/28 00:00:00+00,2019/01/28 10:15:00+00,2019,1,January,10,2,28,Monday,10,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.973031,-105.253108,0,0,0,0,AT INTERSECTION,1014,10704
-105.272786,40.043741,Police Collision Report,COLLISION W/ OBJECT - SIGN,2102410,1,3705  19TH ST      ,3705 19TH ST,CITY ST/CNTY RD,     ,  ,2021/03/22 01:56:59+00,2021/03/22 01:57:00+00,2021,3,March,1,2,22,Monday,1,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.043741,-105.272786,0,0,0,0,NON-INTERSECTION,158,10705
-105.258306,40.022242,Police Collision Report,COLLISION W/ OBJECT - SIGN,1902080,1,2800  PEARL ST      ,2800 PEARL STREET,,     ,  ,2019/02/26 00:00:00+00,2019/02/26 07:47:00+00,2019,2,February,7,3,26,Tuesday,7,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.022242,-105.258306,0,0,0,0,PARKING LOT,754,10706
-105.278257,40.012875,Police Collision Report,COLLISION W/ OBJECT - SIGN,2100258,1,BROADWAY/MARINE ST,BROADWAY,CITY ST/CNTY RD,     ,  ,2021/01/09 00:00:00+00,2021/01/09 19:19:00+00,2021,1,January,19,7,9,Saturday,19,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.012875,-105.278257,0,0,0,0,AT INTERSECTION,1917,10707
-105.231998,39.986966,Police Collision Report,COLLISION W/ OBJECT - GUARD RAIL,1814839,1,FOOTHILLS PKWY/TABLE MESA DR,FOOTHILLS PKWY,STATE HWY,30,S ,2018/11/17 00:00:00+00,2018/11/17 15:43:00+00,2018,11,November,15,7,17,Saturday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986966,-105.231998,0,0,0,0,NON-INTERSECTION,1545,10708
-105.24066,40.014698,Police Collision Report,COLLISION W/ OBJECT - GUARD RAIL,1814840,1,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS HWY,STATE HWY,750,N ,2018/11/17 00:00:00+00,2018/11/17 16:02:00+00,2018,11,November,16,7,17,Saturday,16,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Possible injury,0,0,0,40.014698,-105.24066,0,0,0,0,NON-INTERSECTION,1602,10709
-105.240833,40.014503,Police Collision Report,COLLISION W/ OBJECT - GUARD RAIL,2001221,2,ARAPAHOE AVE/FOOTHILLS PKWY,FOOTHILLS PKWY,STATE HWY,600,N ,2020/02/03 00:00:00+00,2020/02/03 13:55:00+00,2020,2,February,13,2,3,Monday,13,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014503,-105.240833,0,0,0,0,NON-INTERSECTION,1355,10710
-105.258357,40.000215,Police Collision Report,COLLISION W/ OBJECT - BRIDGE STRUCTURE,1716611,1,US HIGHWAY 36/BASELINE RD,HWY 36,STATE HWY,2800,E ,2017/12/21 00:00:00+00,2017/12/21 12:06:00+00,2017,12,December,12,5,21,Thursday,12,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000215,-105.258357,0,0,0,0,NON-INTERSECTION,1204,10711
-105.272504,40.011209,Police Collision Report,COLLISION W/ OBJECT - BRIDGE STRUCTURE,2100803,1,17TH ST/HILLSIDE RD,17TH ST,CITY ST/CNTY RD,120,N ,2021/01/26 00:00:00+00,2021/01/26 16:05:00+00,2021,1,January,16,3,26,Tuesday,16,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.011209,-105.272504,0,0,0,0,NON-INTERSECTION,1628,10712
-105.24066,40.014698,Police Collision Report,COLLISION W/ OBJECT - BRIDGE STRUCTURE,2101344,1,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS PKWY,STATE HWY,     ,  ,2021/02/14 00:00:00+00,2021/02/14 08:43:00+00,2021,2,February,8,1,14,Sunday,8,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014698,-105.24066,0,0,0,0,AT INTERSECTION,843,10713
-105.234743,39.986514,Police Collision Report,COLLISION W/ OBJECT - CONCRETE HIGHWAY BARRIE,1905466,1,US HIGHWAY 36/TABLE MESA DR,HWY 36,STATE HWY,     ,N ,2019/05/20 00:00:00+00,2019/05/20 21:13:00+00,2019,5,May,21,2,20,Monday,21,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986514,-105.234743,0,0,0,0,NON-INTERSECTION,2052,10714
-105.276641,40.026722,Police Collision Report,COLLISION W/ OBJECT - CONCRETE HIGHWAY BARRIE,1716849,1,1500  BALSAM AVE      ,BALSAM ST,CITY ST/CNTY RD,     ,  ,2017/12/30 03:30:00+00,2017/12/30 03:30:00+00,2017,12,December,3,7,30,Saturday,3,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.026722,-105.276641,1,1,0,0,AT INTERSECTION,329,10715
-105.260231,40.000459,Police Collision Report,COLLISION W/ OBJECT - CONCRETE HIGHWAY BARRIE,1913946,1,28TH ST OFF RAMP/BASELINE RD,28TH ST,STATE HWY,     ,  ,2019/11/25 00:00:00+00,2019/11/25 15:10:00+00,2019,11,November,15,2,25,Monday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000459,-105.260231,0,0,0,0,NON-INTERSECTION,1510,10716
-105.260231,40.000459,Police Collision Report,COLLISION W/ OBJECT - CONCRETE HIGHWAY BARRIE,2100792,1,28TH ST OFF RAMP/BASELINE RD,28TH ST,STATE HWY,     ,  ,2021/01/26 00:00:00+00,2021/01/26 14:16:00+00,2021,1,January,14,3,26,Tuesday,14,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000459,-105.260231,0,0,0,0,NON-INTERSECTION,1416,10717
-105.244862,40.029223,Police Collision Report,COLLISION W/ OBJECT - GUARD RAIL,1803654,1,FOOTHILLS PKWY/VALMONT RD,FOOTHILLS PKWY,STATE HWY,200,N ,2018/03/26 00:00:00+00,2018/03/26 18:40:00+00,2018,3,March,18,2,26,Monday,18,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.029223,-105.244862,0,0,0,0,NON-INTERSECTION,1840,10718
-105.231998,39.986966,Police Collision Report,COLLISION W/ OBJECT - GUARD RAIL,1902266,1,FOOTHILLS PKWY/TABLE MESA DR,FOOTHILLS PKWY,STATE HWY,205,N ,2019/03/02 00:00:00+00,2019/03/02 21:50:00+00,2019,3,March,21,7,2,Saturday,21,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986966,-105.231998,0,0,0,0,NON-INTERSECTION,2148,10719
-105.258357,40.000215,Police Collision Report,COLLISION W/ OBJECT - CONCRETE HIGHWAY BARRIE,1714713,1,US HIGHWAY 36/BASELINE RD,US HIGHWAY 36,STATE HWY,     ,  ,2017/11/07 00:00:00+00,2017/11/07 16:51:00+00,2017,11,November,16,3,7,Tuesday,16,Motorway Collision,Dawn or Dusk,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000215,-105.258357,0,0,0,0,NON-INTERSECTION,1651,10720
-105.236106,39.98586,Police Collision Report,COLLISION W/ OBJECT - EMBANKMENT,1802027,1,HWY 36 EB ON RP @ T MESA/TABLE MESA DR,US HWY 36TH OFF RAMP,STATE HWY,200,W ,2018/02/19 00:00:00+00,2018/02/19 17:55:00+00,2018,2,February,17,2,19,Monday,17,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.98586,-105.236106,0,0,0,0,PARKING LOT,1550,10721
-105.255001,39.981567,Police Collision Report,COLLISION W/ OBJECT - CURB,1912862,1,TABLE MESA DR/YALE RD,TABLE MESA DR,CITY ST/CNTY RD,30,W ,2019/10/29 00:00:00+00,2019/10/29 14:18:00+00,2019,10,October,14,3,29,Tuesday,14,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Non-Incapacitating Injury,0,0,1,39.981567,-105.255001,0,0,0,0,AT INTERSECTION,1418,10722
-105.253059,39.999933,Police Collision Report,COLLISION W/ OBJECT - CURB,1913818,1,30TH ST/BASELINE RD,30TH STREET,CITY ST/CNTY RD,500,S ,2019/11/22 00:00:00+00,2019/11/22 07:29:00+00,2019,11,November,7,6,22,Friday,7,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.999933,-105.253059,0,0,0,0,NON-INTERSECTION,725,10723
-105.24066,40.014698,Police Collision Report,COLLISION W/ OBJECT - CURB,2001232,1,FOOTHILLS PKWY/ARAPAHOE AVE,ARAPAHOE AVE,STATE HWY,80,W ,2020/02/03 00:00:00+00,2020/02/03 17:23:00+00,2020,2,February,17,2,3,Monday,17,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014698,-105.24066,0,0,0,0,INTERSECTION RELATED,1723,10724
-105.274055,40.021241,Police Collision Report,COLLISION W/ OBJECT - CURB,2001466,1,1704  PINE ST      ,PINE ST,CITY ST/CNTY RD,     ,  ,2020/02/09 00:25:59+00,2020/02/09 00:26:00+00,2020,2,February,0,1,9,Sunday,0,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.021241,-105.274055,1,1,0,0,ROUNDABOUT,12,10725
-105.260145,40.051015,Police Collision Report,COLLISION W/ OBJECT - CURB,2003686,1,28TH ST/JAY RD,28TH STREET,STATE HWY,1100,S ,2020/04/16 00:00:00+00,2020/04/16 07:32:00+00,2020,4,April,7,5,16,Thursday,7,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.051015,-105.260145,0,0,0,0,NON-INTERSECTION,732,10726
-105.26379,40.000067,Police Collision Report,COLLISION W/ OBJECT - CURB,2003687,1,BROADWAY/BASELINE RD,BROADWAY,STATE HWY,1000,N ,2020/04/16 00:00:00+00,2020/04/16 07:58:00+00,2020,4,April,7,5,16,Thursday,7,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.000067,-105.26379,0,0,0,0,NON-INTERSECTION,756,10727
-105.249911,39.985461,Police Collision Report,COLLISION W/ OBJECT - CURB,2003688,1,TABLE MESA DR/S BROADWAY,TABLE MESA DRIVE,CITY ST/CNTY RD,170,E ,2020/04/16 00:00:00+00,2020/04/16 10:46:00+00,2020,4,April,10,5,16,Thursday,10,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.985461,-105.249911,0,0,0,0,NON-INTERSECTION,655,10728
-105.244901,40.029254,Police Collision Report,COLLISION W/ OBJECT - CURB,2011164,2,VALMONT RD/FOOTHILLS PKWY,FOOTHILLS PKWY,STATE HWY,1690,N ,2020/11/24 00:00:00+00,2020/11/24 15:06:00+00,2020,11,November,15,3,24,Tuesday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.029254,-105.244901,0,0,0,0,NON-INTERSECTION,750,10729
-105.281039,40.020916,Police Collision Report,COLLISION W/ OBJECT - CURB,2100799,1,BROADWAY/MAPLETON AVE,BROADWAY,CITY ST/CNTY RD,65,S ,2021/01/26 00:00:00+00,2021/01/26 15:29:00+00,2021,1,January,15,3,26,Tuesday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.020916,-105.281039,0,0,0,0,INTERSECTION RELATED,1529,10730
-105.281039,40.020916,Police Collision Report,COLLISION W/ OBJECT - CURB,2100800,1,BROADWAY/MAPLETON AVE,MAPLETON AVE,CITY ST/CNTY RD,30,W ,2021/01/26 00:00:00+00,2021/01/26 15:49:00+00,2021,1,January,15,3,26,Tuesday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.020916,-105.281039,0,0,0,0,INTERSECTION RELATED,1529,10731
-105.272553,40.014615,Police Collision Report,COLLISION W/ OBJECT - CURB,2100789,2,ARAPAHOE AVE/17TH ST,ARAPAHOE AVE,CITY ST/CNTY RD,55,E ,2021/01/26 00:00:00+00,2021/01/26 11:37:00+00,2021,1,January,11,3,26,Tuesday,11,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014615,-105.272553,0,0,0,0,NON-INTERSECTION,1137,10732
-105.25598,40.001227,Police Collision Report,COLLISION W/ OBJECT - CURB,2101320,1,805   29TH ST      ,29TH STREET,CITY ST/CNTY RD,     ,  ,2021/02/13 00:00:00+00,2021/02/13 04:28:00+00,2021,2,February,4,7,13,Saturday,4,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.001227,-105.25598,0,0,0,0,NON-INTERSECTION,426,10733
-105.232067,39.986813,Police Collision Report,COLLISION W/ OBJECT - CURB,2101296,1,TABLE MESA DR/FOOTHILLS PKWY,TABLE MESA DR,CITY ST/CNTY RD,     ,  ,2021/02/12 00:00:00+00,2021/02/12 05:25:00+00,2021,2,February,5,6,12,Friday,5,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986813,-105.232067,0,0,0,0,AT INTERSECTION,524,10734
-105.281677,40.018617,Police Collision Report,COLLISION W/ OBJECT - CURB,2010242,1,11TH ST/SPRUCE ST,11TH STREET,CITY ST/CNTY RD,     ,  ,2020/10/25 00:00:00+00,2020/10/25 18:52:00+00,2020,10,October,18,1,25,Sunday,18,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.018617,-105.281677,0,0,0,0,AT INTERSECTION,1902,10735
-105.281019,40.020951,Police Collision Report,COLLISION W/ OBJECT - CURB,2010236,1,MAPLETON AVE/BROADWAY,MAPLETON AVE,CITY ST/CNTY RD,93`  ,W ,2020/10/25 00:00:00+00,2020/10/25 15:25:00+00,2020,10,October,15,1,25,Sunday,15,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.020951,-105.281019,0,0,0,0,INTERSECTION RELATED,1423,10736
-105.260153,39.999094,Police Collision Report,COLLISION W/ OBJECT - CURB,2002314,1,27TH WAY/MOORHEAD AVE,27TH WAY,CITY ST/CNTY RD,230,S ,2020/03/01 00:00:00+00,2020/03/01 21:55:00+00,2020,3,March,21,1,1,Sunday,21,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.999094,-105.260153,0,0,0,0,NON-INTERSECTION,2155,10737
-105.23281,39.999988,Police Collision Report,COLLISION W/ OBJECT - CURB,2003603,1,BASELINE RD/FOOTHILLS PKWY,BASELINE RD,CITY ST/CNTY RD,20,E ,2020/04/13 00:00:00+00,2020/04/13 10:04:00+00,2020,4,April,10,2,13,Monday,10,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.999988,-105.23281,0,0,0,0,INTERSECTION RELATED,1004,10738
-105.287479,40.015118,Police Collision Report,COLLISION W/ OBJECT - CURB,2101420,1,CANYON BLVD/6TH ST,CANYON BLVD,STATE HWY,20,W ,2021/02/17 00:00:00+00,2021/02/17 18:09:00+00,2021,2,February,18,4,17,Wednesday,18,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.015118,-105.287479,0,0,0,0,NON-INTERSECTION,1809,10739
-105.286228,40.02061,Police Collision Report,COLLISION W/ OBJECT - CURB,2101424,1,MAPLETON AVE/8TH ST,MAPLETON AVE.,CITY ST/CNTY RD,20,E ,2021/02/21 00:00:00+00,2021/02/21 00:00:00+00,2021,2,February,0,1,21,Sunday,0,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.02061,-105.286228,0,0,1,0,NON-INTERSECTION,2224,10740
-105.282101,40.036414,Police Collision Report,COLLISION W/ OBJECT - CURB,2101639,1,BROADWAY/IRIS AVE,BROADWAY,CITY ST/CNTY RD,2,S ,2021/02/24 00:00:00+00,2021/02/24 23:57:00+00,2021,2,February,23,4,24,Wednesday,23,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.036414,-105.282101,0,0,0,0,INTERSECTION RELATED,2247,10741
-105.276926,40.010517,Police Collision Report,COLLISION W/ OBJECT - CURB,1801650,1,UNIVERSITY AVE/BROADWAY,BROADWAY,STATE HWY,185,N ,2018/02/10 22:31:59+00,2018/02/10 22:32:00+00,2018,2,February,22,7,10,Saturday,22,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.010517,-105.276926,1,1,0,0,NON-INTERSECTION,2055,10742
-105.267822,40.01458,Police Collision Report,COLLISION W/ OBJECT - CURB,1801661,1,2100  ARAPAHOE AVE      ,21ST ST,CITY ST/CNTY RD,     ,  ,2018/02/11 00:00:00+00,2018/02/11 01:58:00+00,2018,2,February,1,1,11,Sunday,1,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.01458,-105.267822,0,0,0,0,NON-INTERSECTION,200,10743
-105.253763,40.016707,Police Collision Report,COLLISION W/ OBJECT - CURB,1800779,1,CANYON BLVD/30TH ST,CANYON,CITY ST/CNTY RD,300,N ,2018/01/21 00:00:00+00,2018/01/21 18:39:00+00,2018,1,January,18,1,21,Sunday,18,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.016707,-105.253763,0,0,0,0,NON-INTERSECTION,1839,10744
-105.199488,40.072818,Police Collision Report,COLLISION W/ OBJECT - CURB,1901320,1,LOOKOUT RD/GUNBARREL CENTER CT,LOOKOUT RD,CITY ST/CNTY RD,20,W ,2019/02/06 00:00:00+00,2019/02/06 16:28:00+00,2019,2,February,16,4,6,Wednesday,16,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Possible injury,0,0,0,40.072818,-105.199488,0,0,0,0,NON-INTERSECTION,1628,10745
-105.193509,40.077265,Police Collision Report,COLLISION W/ OBJECT - CURB,1901329,1,6930  WINCHESTER CIR      ,WINCHESTER CIR,CITY ST/CNTY RD,295,W ,2019/02/06 00:00:00+00,2019/02/06 20:33:00+00,2019,2,February,20,4,6,Wednesday,20,Motorway Collision,Dark - Unlighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.077265,-105.193509,0,0,0,0,NON-INTERSECTION,2030,10746
-105.274951,40.015401,Police Collision Report,COLLISION W/ OBJECT - CURB,1901306,1,15TH ST/GROVE ST,15TH ST,CITY ST/CNTY RD,10,N ,2019/02/06 00:00:00+00,2019/02/06 12:16:00+00,2019,2,February,12,4,6,Wednesday,12,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.015401,-105.274951,0,0,0,0,INTERSECTION RELATED,1216,10747
-105.283558,40.016045,Police Collision Report,COLLISION W/ OBJECT - CURB,1902284,1,900   WALNUT ST      ,900 WALNUT ST,,     ,  ,2019/03/03 00:00:00+00,2019/03/03 12:39:00+00,2019,3,March,12,1,3,Sunday,12,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.016045,-105.283558,0,0,0,0,PARKING LOT,1230,10748
-105.267825,40.014635,Police Collision Report,COLLISION W/ OBJECT - CURB,1714726,1,ARAPAHOE AVE/21ST ST,ARAPAHOE,CITY ST/CNTY RD,100,E ,2017/11/07 00:00:00+00,2017/11/07 20:49:00+00,2017,11,November,20,3,7,Tuesday,20,Motorway Collision,Dark - Lighted,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.014635,-105.267825,0,0,0,0,NON-INTERSECTION,2049,10749
-105.248903,40.038142,Police Collision Report,COLLISION W/ OBJECT - CURB,1800489,1,34TH ST/DIAGONAL HWY,34TH ST,CITY ST/CNTY RD,30,S ,2018/01/15 00:00:00+00,2018/01/15 09:44:00+00,2018,1,January,9,2,15,Monday,9,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.038142,-105.248903,0,0,0,0,INTERSECTION RELATED,945,10750
-105.282065,40.036389,Police Collision Report,COLLISION W/ OBJECT - CURB,1716295,1,IRIS AVE/BROADWAY,IRIS AVE,CITY ST/CNTY RD,132,S ,2017/12/14 00:00:00+00,2017/12/14 07:20:00+00,2017,12,December,7,5,14,Thursday,7,Motorway Collision,Daylight,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,40.036389,-105.282065,0,0,0,0,INTERSECTION RELATED,724,10751
-105.231998,39.986966,Police Collision Report,COLLISION W/ OBJECT - CURB,1716293,1,FOOTHILLS PKWY/TABLE MESA DR,FOOTHILLS PKWY,STATE HWY,72,N ,2017/12/14 00:00:00+00,2017/12/14 06:40:00+00,2017,12,December,6,5,14,Thursday,6,Motorway Collision,Dawn or Dusk,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.986966,-105.231998,0,0,0,0,PARKING LOT,639,10752
-105.227523,39.988013,Police Collision Report,COLLISION W/ OBJECT - CURB,1716884,1,MANHATTAN DR/ILLINI WAY,MANHATTAN DR,CITY ST/CNTY RD,410,N ,2017/12/31 00:00:00+00,2017/12/31 07:27:00+00,2017,12,December,7,1,31,Sunday,7,Motorway Collision,Dawn or Dusk,SNOW/SLEET/HAIL,Property Damage Only,0,0,0,39.988013,-105.227523,0,0,0,0,NON-INTERSECTION,727,10753
